微生物学::04 真菌	真菌の代表を 5 つ挙げよ	カンジダ・アスペルギルス・クリプトコッカス・ムーコル・皮膚糸状菌	細菌ではなく真菌。抗菌薬は効かない	微生物,真菌,分類,頻出	ke7a0c4ba
微生物学::04 真菌	カンジダの学名は？	Candida albicans	中国語では「白色念珠菌」	微生物,真菌,学名	kb82ff632
微生物学::04 真菌	アスペルギルスの学名は？	Aspergillus	中国語では「曲霉菌」	微生物,真菌,学名	k97673c4c
微生物学::04 真菌	クリプトコッカスの学名は？	Cryptococcus neoformans	中国語では「隠球菌」	微生物,真菌,学名	k7d6ff73b
微生物学::04 真菌	ムーコルの学名は？	Mucor	中国語では「毛霉菌」	微生物,真菌,学名	kbb65c0b3
微生物学::04 真菌	皮膚糸状菌の学名は？	Trichophyton	中国語では「皮膚癬菌」	微生物,真菌,学名	kc9984948
微生物学::04 真菌	カンジダが起こす代表的な疾患は？	カンジダ症	中国語では「念珠菌病」	微生物,真菌,疾患,頻出	k38e5eb64
微生物学::04 真菌	アスペルギルスが起こす代表的な疾患は？	侵襲性肺アスペルギルス症	中国語では「侵襲性肺曲霉」	微生物,真菌,疾患,頻出	k0fc6aff9
微生物学::04 真菌	クリプトコッカスが起こす代表的な疾患は？	クリプトコッカス髄膜炎	中国語では「隠球菌性脳膜炎」	微生物,真菌,疾患,頻出	k064d7ded
微生物学::04 真菌	ムーコルが起こす代表的な疾患は？	ムーコル症	中国語では「毛霉菌病」	微生物,真菌,疾患	k0b91c490
微生物学::04 真菌	皮膚糸状菌が起こす代表的な疾患は？	白癬	中国語では「癬」	微生物,真菌,疾患	k2c337a3f
微生物学::04 真菌	カンジダ症の原因菌は？	カンジダ（Candida albicans）		微生物,真菌,原因菌	kdc7e7491
微生物学::04 真菌	侵襲性肺アスペルギルス症の原因菌は？	アスペルギルス（Aspergillus）		微生物,真菌,原因菌	k40569c0a
微生物学::04 真菌	クリプトコッカス髄膜炎の原因菌は？	クリプトコッカス（Cryptococcus neoformans）		微生物,真菌,原因菌	kb3775c96
微生物学::04 真菌	ムーコル症の原因菌は？	ムーコル（Mucor）		微生物,真菌,原因菌	k934b1a59
微生物学::04 真菌	白癬の原因菌は？	皮膚糸状菌（Trichophyton）		微生物,真菌,原因菌	k760659a1
