解剖学::05 上肢骨	上肢骨は片側で何個？その内訳は？	32 骨（上肢帯 2 ＋ 自由上肢 30）	2＋30＝32	上肢骨,総論,頻出	kd3252aae
解剖学::05 上肢骨	上肢帯を構成する骨は？	鎖骨・肩甲骨		上肢骨,総論	kef8f5082
解剖学::05 上肢骨	自由上肢を構成する骨は？	上腕骨・橈骨・尺骨・手の骨		上肢骨,総論	k095bab4d
解剖学::05 上肢骨	手の骨の内訳は？	手根骨 8・中手骨 5・指骨 14	母指2、他は3×4＝12、計14	上肢骨,手,頻出	kb602323d
解剖学::05 上肢骨	鎖骨の主要構造は？	胸骨端、肩峰端、円錐結節、鎖骨下溝	『S字の支柱』：胸骨から肩峰へ	上肢骨,鎖骨	ka366d5f2
解剖学::05 上肢骨	鎖骨の形と役割は？	S 字状。胸骨と肩峰を結び、上肢を胸郭から外側へ保持する		上肢骨,鎖骨	k337f74b6
解剖学::05 上肢骨	鎖骨骨折で最も多い部位は？	中外 1/3 境界		上肢骨,鎖骨,臨床,頻出	k19a79f57
解剖学::05 上肢骨	鎖骨骨折で骨片が転位する方向とその理由は？	内側片は胸鎖乳突筋の牽引で挙上、外側片は上肢の重量で下垂		上肢骨,鎖骨,臨床	k76d79fc9
解剖学::05 上肢骨	肩甲骨の主要構造は？	肩甲棘、肩峰、烏口突起、関節窩、肩甲下窩、上・下角、内側縁	『棘→肩峰、前へ烏口、外へ関節窩』	上肢骨,肩甲骨	kb0e15c36
解剖学::05 上肢骨	肩甲骨は第何肋骨の高さにある？	第 2〜7 肋骨の後外側		上肢骨,肩甲骨	k850e857e
解剖学::05 上肢骨	肩甲棘は後面を何と何に分ける？	棘上窩と棘下窩		上肢骨,肩甲骨	kd8f62338
解剖学::05 上肢骨	肩関節を構成するのは？	肩甲骨の関節窩と上腕骨頭		上肢骨,肩甲骨	ked844542
解剖学::05 上肢骨	肩甲上神経はどこを通る？	肩甲切痕（横肩甲靱帯の下）		上肢骨,肩甲骨,神経	kbbfa8ed1
解剖学::05 上肢骨	上腕骨近位の主要構造は？	上腕骨頭、解剖頸、大結節、小結節、結節間溝、外科頸		上肢骨,上腕骨	k1d229f26
