免疫学::03 T細胞活性化	naive T 細胞の代表マーカーは？	CD45RA⁺、CCR7⁺、CD62L⁺	抗原未遭遇。DC による priming を待つ	T細胞,naive,marker,頻出	k3773a8f9
免疫学::03 T細胞活性化	central memory（TCM）のマーカーと居場所は？	CD45RO⁺ CCR7⁺ CD62L⁺。リンパ節へ再循環する	増殖能が高い	T細胞,memory,marker	k64cdcd87
免疫学::03 T細胞活性化	effector memory（TEM）のマーカーと居場所は？	CD45RO⁺ CCR7⁻ CD62L⁻。血液・末梢組織にいる	迅速に effector 機能を出す	T細胞,memory,marker	ka882ba4b
免疫学::03 T細胞活性化	tissue-resident memory（TRM）のマーカーは？	CD69⁺、しばしば CD103⁺	組織に常在して局所で迅速に応答する	T細胞,memory,marker	k4426bfc5
免疫学::03 T細胞活性化	naive T 細胞がリンパ節へ入る 3 段階の分子は？	① CD62L ↔ PNAd（rolling）② CCR7 ↔ CCL19/CCL21 ③ LFA-1 ↔ ICAM-1/2（firm adhesion）	CD62L → CCR7 → LFA-1 の順	T細胞,homing,頻出	k1cd25f1e
免疫学::03 T細胞活性化	T 細胞がリンパ節から出るのに使う分子は？	S1P 濃度勾配と S1PR1		T細胞,homing,頻出	k50803454
免疫学::03 T細胞活性化	活性化直後の T 細胞がリンパ節に留まる仕組みは？	CD69 が S1PR1 を抑えるため、一時的にリンパ節内に保持される		T細胞,homing	kd732f115
免疫学::03 T細胞活性化	fingolimod の作用機序と結果は？	S1PR1 の機能的アンタゴニズム。リンパ球をリンパ節に隔離する		T細胞,薬理,頻出	k02cb8b83
免疫学::03 T細胞活性化	TCR が認識するのは何か？	peptide–MHC 複合体（遊離抗原ではない）		T細胞,TCR,頻出	k5932789a
免疫学::03 T細胞活性化	TCRαβ 自身がシグナルを伝えられない理由と、伝える分子は？	TCRαβ は十分なシグナル尾部を持たない。CD3γε/δε と ζ 鎖の ITAM が伝える		T細胞,TCR,頻出	k38f7a886
免疫学::03 T細胞活性化	CD4・CD8 は MHC のどこに結合し、何をするか？	CD4 は MHC II の β2、CD8 は MHC I の α3。Lck を近づけてシグナルを増強する	co-receptor	T細胞,TCR,頻出	k11fd0f74
免疫学::03 T細胞活性化	免疫シナプスを安定化させる接着分子の対は？	T 細胞側 LFA-1（CD11a/CD18）↔ APC 側 ICAM-1		T細胞,接着	ke4480aaa
免疫学::03 T細胞活性化	CD2 の相手の分子は？	LFA-3（CD58）	MHC の co-receptor ではない	T細胞,接着	k3a6ab7f3
免疫学::03 T細胞活性化	CD4⁺ helper T は何を認識し、どの HLA か？	MHC class II（HLA-DP/DQ/DR）		T細胞,MHC,頻出	k577dcfdb
免疫学::03 T細胞活性化	CD8⁺ CTL は何を認識し、どの HLA か？	MHC class I（HLA-A/B/C）		T細胞,MHC,頻出	k836c6179
免疫学::03 T細胞活性化	B 細胞と活性化 CD4 T 細胞で、CD40 と CD40L はそれぞれどちら側か？	B 細胞側が CD40、活性化 CD4 T 細胞側が CD40L（CD154）	「対応細胞が発現する分子」を問われたら左側自身の marker ではない	T細胞,共刺激,頻出,罠	k6d128f41
免疫学::03 T細胞活性化	naive T 細胞活性化の Signal 1 は？	APC 側 peptide–MHC ↔ T 細胞側 TCR/CD3＋CD4/CD8。抗原特異性を与える	単独では完全活性化しない	T細胞,3signal,頻出	k95cfbbf1
免疫学::03 T細胞活性化	Signal 2 は？欠けるとどうなる？	APC 側 B7-1(CD80)/B7-2(CD86) ↔ T 細胞側 CD28。欠けると anergy または deletion	IL-2・生存・代謝・増殖を許可する	T細胞,3signal,頻出	k2d246354
免疫学::03 T細胞活性化	Signal 3 は？欠けるとどうなる？	IL-12、IL-4、IL-6/TGF-β、IL-21 などのサイトカイン。欠けると分化方向が定まらない	Th subset や CD8 program を決める	T細胞,3signal,頻出	k56986dbe
免疫学::03 T細胞活性化	末梢組織の樹状細胞が成熟すると何が起こる？	PRR 刺激で MHC・B7・CCR7 が上昇し、所属リンパ節へ移動する		T細胞,DC	k49cf62a4
免疫学::03 T細胞活性化	活性化 T 細胞が clonal expansion するときに上がる分子は？	IL-2 と CD25		T細胞,増殖	k0cddf091
免疫学::03 T細胞活性化	CAR と通常の TCR の違いは？	CAR は表面抗原を抗体由来 scFv で直接認識し MHC 非依存。TCR は peptide–MHC を認識し MHC 依存	CAR のシグナルは CD3ζ＋CD28 または 4-1BB など	T細胞,CAR,頻出	kf25bbfb9
免疫学::03 T細胞活性化	TCR シグナルの最初の段階は？	CD4/CD8 に結合した Lck が CD3/ζ の ITAM をリン酸化し、ZAP-70 が結合する		T細胞,シグナル,頻出	k3f98e68e
免疫学::03 T細胞活性化	ZAP-70 は何をリン酸化するか？	LAT と SLP-76。signalosome を作る		T細胞,シグナル	k2599fd7c
免疫学::03 T細胞活性化	PLCγ1 が作る 2 つの分子は？	PIP2 から IP3 と DAG	ここから 3 経路に分岐する	T細胞,シグナル,頻出	k77508f9e
免疫学::03 T細胞活性化	IP3 から NFAT が核へ入るまでの流れは？	IP3 → Ca²⁺/カルモジュリン → カルシニューリン → NFAT 脱リン酸化 → 核移行		T細胞,シグナル,頻出	kbf1b0120
